,Data Set 2:Pressure(kPa),Data Set 2:Angle(rad)
0,89.31950378418,3.223076910193865e-05
1,84.743064880371,3.2e-05
2,85.43741607666,3.43076922016012e-05
3,93.043769836426,3.869230789691007e-05
4,108.351181030273,4.284615409622195e-05
5,120.028991699219,4.376923050400302e-05
6,117.882804870605,4.1461538696446915e-05
7,104.942520141602,3.6846153505141066e-05
8,92.507225036621,3.315384590377805e-05
9,85.753028869629,3.2e-05
10,84.427444458008,3.315384590377805e-05
11,89.666679382324,3.6846153505141066e-05
12,102.354469299316,4.1461538696446915e-05
13,117.283134460449,4.376923050400302e-05
14,120.723350524902,4.261538460022496e-05
15,110.465812683105,3.869230789691007e-05
16,96.484001159668,3.43076922016012e-05
17,87.583610534668,3.2e-05
18,84.33275604248,3.246153859793564e-05
19,86.7314453125,3.5230769397472484e-05
20,96.610244750977,4.007692250858167e-05
21,112.548881530762,4.330769151202227e-05
22,121.259895324707,4.3538462584212894e-05
23,114.505706787109,4.007692250858167e-05
24,100.113586425781,3.5461538893469465e-05
25,90.108535766602,3.246153859793564e-05
26,84.86930847168,3.2e-05
27,85.184921264648,3.407692270560422e-05
28,92.917533874512,3.846153840091308e-05
29,107.372772216797,4.261538460022496e-05
30,120.028991699219,4.376923050400302e-05
31,118.482475280762,4.1461538696446915e-05
32,104.816276550293,3.7076923001138053e-05
33,92.885971069336,3.315384590377805e-05
34,85.910842895508,3.2e-05
35,84.459007263184,3.315384590377805e-05
36,89.47730255127,3.6846153505141066e-05
37,101.944160461426,4.1461538696446915e-05
38,117.062202453613,4.376923050400302e-05
39,120.597106933594,4.261538460022496e-05
40,109.834579467773,3.846153840091308e-05
41,95.852767944336,3.407692270560422e-05
42,87.583610534668,3.2e-05
43,84.33275604248,3.246153859793564e-05
44,86.857688903809,3.5461538893469465e-05
45,97.620216369629,4.007692250858167e-05
46,112.801376342773,4.3538462584212894e-05
47,121.354583740234,4.3538462584212894e-05
48,114.568824768066,4.007692250858167e-05
49,100.082023620605,3.5461538893469465e-05
50,89.982299804688,3.246153859793564e-05
51,84.837745666504,3.2e-05
52,85.184921264648,3.43076922016012e-05
53,93.043769836426,3.869230789691007e-05
54,107.593704223633,4.284615409622195e-05
55,120.123680114746,4.376923050400302e-05
56,117.630310058594,4.1461538696446915e-05
57,104.374412536621,3.6846153505141066e-05
58,92.160049438477,3.315384590377805e-05
59,85.847717285156,3.2e-05
60,84.427444458008,3.338461539976181e-05
61,89.540428161621,3.7076923001138053e-05
62,103.301315307617,4.1692308192443896e-05
63,117.377815246582,4.4e-05
64,120.249931335449,4.238461510422798e-05
65,109.140228271484,3.823076969301953e-05
66,95.379333496094,3.407692270560422e-05
67,87.29955291748,3.2e-05
68,84.33275604248,3.2692307305829185e-05
69,87.078628540039,3.569230760137624e-05
70,98.251449584961,4.053846150057563e-05
71,114.126968383789,4.3538462584212894e-05
72,121.417709350586,4.330769151202227e-05
73,113.022308349609,3.984615380068812e-05
74,99.356109619141,3.4999999901488723e-05
75,89.193252563477,3.223076910193865e-05
76,84.774620056152,3.223076910193865e-05
77,85.62678527832,3.453846169759819e-05
78,93.738136291504,3.8923076604803616e-05
79,109.329597473145,4.284615409622195e-05
80,120.407737731934,4.376923050400302e-05
81,116.967514038086,4.099999970446617e-05
82,103.616928100586,3.638461530125053e-05
83,91.591934204102,3.292307680182617e-05
84,85.532104492188,3.2e-05
85,84.553688049316,3.361538450171369e-05
86,90.80290222168,3.7538461993132015e-05
87,104.31128692627,4.215384560824422e-05
88,118.009048461914,4.4e-05
89,119.808059692383,4.215384560824422e-05
90,107.309646606445,3.776923070102557e-05
91,94.684982299805,3.361538450171369e-05
92,86.636756896973,3.2e-05
93,84.238067626953,3.2692307305829185e-05
94,87.993911743164,3.615384580526677e-05
95,99.482353210449,4.099999970446617e-05
96,115.231628417969,4.376923050400302e-05
97,121.196784973145,4.307692359221893e-05
98,111.696716308594,3.915384688890404e-05
99,97.399284362793,3.453846169759819e-05
100,88.372650146484,3.223076910193865e-05
101,84.364318847656,3.223076910193865e-05
102,86.037086486816,3.4999999901488723e-05
103,95.852767944336,3.961538430469114e-05
104,111.00235748291,4.330769151202227e-05
105,121.133659362793,4.3538462584212894e-05
106,115.610366821289,4.053846150057563e-05
107,101.18669128418,3.569230760137624e-05
108,90.487281799316,3.246153859793564e-05
109,84.86930847168,3.2e-05
110,84.963989257812,3.407692270560422e-05
111,92.28630065918,3.823076969301953e-05
112,106.520599365234,4.261538460022496e-05
113,119.776496887207,4.4e-05
114,118.293098449707,4.1692308192443896e-05
115,105.352821350098,3.7076923001138053e-05
116,92.601913452148,3.315384590377805e-05
117,85.942398071289,3.2e-05
118,84.301193237305,3.315384590377805e-05
119,89.193252563477,3.6846153505141066e-05
120,102.606964111328,4.1692308192443896e-05
121,116.904388427734,4.4e-05
122,120.502418518066,4.261538460022496e-05
123,109.51895904541,3.846153840091308e-05
124,95.6318359375,3.407692270560422e-05
125,87.457359313965,3.2e-05
126,84.33275604248,3.2692307305829185e-05
127,87.015502929688,3.569230760137624e-05
128,98.251449584961,4.053846150057563e-05
129,114.253211975098,4.3538462584212894e-05
130,121.417709350586,4.330769151202227e-05
131,112.706687927246,3.961538430469114e-05
132,98.914245605469,3.4999999901488723e-05
133,88.751388549805,3.223076910193865e-05
134,84.648376464844,3.223076910193865e-05
135,85.81615447998,3.453846169759819e-05
136,94.369369506836,3.915384688890404e-05
137,110.339561462402,4.307692359221893e-05
138,120.881164550781,4.376923050400302e-05
139,116.115348815918,4.0769230208469185e-05
140,102.386032104492,3.592307709736e-05
141,90.834457397461,3.2692307305829185e-05
142,85.311172485352,3.2e-05
143,84.86930847168,3.384615399771067e-05
144,92.033805847168,3.799999940891912e-05
145,106.268112182617,4.238461510422798e-05
146,119.681823730469,4.4e-05
147,118.924339294434,4.1692308192443896e-05
148,105.321266174316,3.7076923001138053e-05
149,93.201583862305,3.315384590377805e-05
150,86.068649291992,3.2e-05
151,84.522125244141,3.315384590377805e-05
152,89.47730255127,3.6846153505141066e-05
153,102.165092468262,4.1692308192443896e-05
154,117.314697265625,4.4e-05
155,120.597106933594,4.261538460022496e-05
156,108.919288635254,3.823076969301953e-05
157,95.758079528809,3.384615399771067e-05
158,87.173301696777,3.2e-05
159,84.301193237305,3.2692307305829185e-05
160,87.457359313965,3.592307709736e-05
161,98.346130371094,4.053846150057563e-05
162,114.379463195801,4.376923050400302e-05
163,121.196784973145,4.307692359221893e-05
164,112.327949523926,3.9384615596797585e-05
165,97.841148376465,3.4769230405491736e-05
166,88.530464172363,3.223076910193865e-05
167,84.459007263184,3.223076910193865e-05
168,86.037086486816,3.4999999901488723e-05
169,95.726516723633,3.961538430469114e-05
170,110.970794677734,4.330769151202227e-05
171,121.133659362793,4.3538462584212894e-05
172,115.484115600586,4.030769279266886e-05
173,100.807945251465,3.569230760137624e-05
174,89.792922973633,3.246153859793564e-05
175,84.86930847168,3.2e-05
176,85.279609680176,3.407692270560422e-05
177,92.696601867676,3.846153840091308e-05
178,108.193374633789,4.284615409622195e-05
179,120.028991699219,4.376923050400302e-05
180,117.377815246582,4.1230769200463154e-05
181,104.090362548828,3.661538479724752e-05
182,91.74974822998,3.292307680182617e-05
183,85.595230102539,3.2e-05
184,84.459007263184,3.338461539976181e-05
185,90.108535766602,3.7538461993132015e-05
186,104.374412536621,4.215384560824422e-05
187,118.166862487793,4.4e-05
188,119.492446899414,4.215384560824422e-05
189,106.709976196289,3.776923070102557e-05
190,93.990623474121,3.361538450171369e-05
191,86.321144104004,3.2e-05
192,84.14338684082,3.292307680182617e-05
193,88.467338562012,3.638461530125053e-05
194,100.555450439453,4.1230769200463154e-05
195,116.115348815918,4.376923050400302e-05
196,120.81803894043,4.284615409622195e-05
197,110.087066650391,3.869230789691007e-05
198,96.73649597168,3.43076922016012e-05
199,87.583610534668,3.2e-05
200,84.238067626953,3.246153859793564e-05
201,86.699882507324,3.5461538893469465e-05
202,96.862731933594,4.030769279266886e-05
203,112.959190368652,4.3538462584212894e-05
204,121.228332519531,4.330769151202227e-05
205,113.495735168457,3.984615380068812e-05
206,98.882682800293,3.5230769397472484e-05
207,89.13013458252,3.223076910193865e-05
208,84.427444458008,3.223076910193865e-05
209,85.43741607666,3.453846169759819e-05
210,94.33780670166,3.915384688890404e-05
211,109.361152648926,4.307692359221893e-05
212,120.723350524902,4.376923050400302e-05
213,116.525650024414,4.0769230208469185e-05
214,102.038848876953,3.615384580526677e-05
215,90.866020202637,3.2692307305829185e-05
216,84.995552062988,3.2e-05
217,84.67993927002,3.384615399771067e-05
218,91.497261047363,3.799999940891912e-05
219,106.425918579102,4.238461510422798e-05
220,119.239952087402,4.4e-05
221,118.514038085938,4.1692308192443896e-05
222,105.731559753418,3.7076923001138053e-05
223,92.822845458984,3.338461539976181e-05
224,85.973960876465,3.2e-05
225,84.33275604248,3.315384590377805e-05
226,88.940757751465,3.6846153505141066e-05
227,102.259780883789,4.1461538696446915e-05
228,116.683464050293,4.4e-05
229,120.470855712891,4.261538460022496e-05
230,109.51895904541,3.846153840091308e-05
231,95.600273132324,3.407692270560422e-05
232,87.457359313965,3.2e-05
233,84.427444458008,3.2692307305829185e-05
234,87.047065734863,3.569230760137624e-05
235,98.093643188477,4.053846150057563e-05
236,114.032279968262,4.3538462584212894e-05
237,121.323020935059,4.330769151202227e-05
238,112.832939147949,3.961538430469114e-05
239,98.914245605469,3.4999999901488723e-05
240,88.78295135498,3.223076910193865e-05
241,84.522125244141,3.223076910193865e-05
242,85.62678527832,3.453846169759819e-05
243,93.959060668945,3.915384688890404e-05
244,109.676773071289,4.307692359221893e-05
245,120.470855712891,4.376923050400302e-05
246,116.462532043457,4.0769230208469185e-05
247,102.954139709473,3.615384580526677e-05
248,91.055389404297,3.2692307305829185e-05
249,85.184921264648,3.2e-05
250,84.585250854492,3.361538450171369e-05
251,90.96070098877,3.776923070102557e-05
252,104.72159576416,4.215384560824422e-05
253,118.766532897949,4.4e-05
254,119.397766113281,4.1923077688440884e-05
255,106.709976196289,3.7538461993132015e-05
256,94.211555480957,3.361538450171369e-05
257,86.510513305664,3.2e-05
258,84.238067626953,3.292307680182617e-05
259,88.151718139648,3.615384580526677e-05
260,99.734848022461,4.099999970446617e-05
261,115.45255279541,4.376923050400302e-05
262,121.133659362793,4.307692359221893e-05
263,111.507347106934,3.915384688890404e-05
264,97.273040771484,3.453846169759819e-05
265,88.246406555176,3.223076910193865e-05
266,84.33275604248,3.223076910193865e-05
267,86.068649291992,3.4999999901488723e-05
268,95.726516723633,3.961538430469114e-05
269,110.781433105469,4.330769151202227e-05
270,121.00740814209,4.3538462584212894e-05
271,115.831298828125,4.053846150057563e-05
272,101.407615661621,3.592307709736e-05
273,90.645088195801,3.2692307305829185e-05
274,84.995552062988,3.2e-05
275,84.774620056152,3.384615399771067e-05
276,91.718185424805,3.799999940891912e-05
277,105.636871337891,4.238461510422798e-05
278,119.239952087402,4.4e-05
279,118.703407287598,4.1923077688440884e-05
280,106.110305786133,3.73076917090316e-05
281,93.138458251953,3.338461539976181e-05
282,86.289581298828,3.2e-05
283,84.301193237305,3.292307680182617e-05
284,88.530464172363,3.638461530125053e-05
285,101.218238830566,4.1230769200463154e-05
286,115.831298828125,4.376923050400302e-05
287,120.944282531738,4.284615409622195e-05
288,111.097045898438,3.8923076604803616e-05
289,96.862731933594,3.453846169759819e-05
290,88.151718139648,3.223076910193865e-05
291,84.364318847656,3.246153859793564e-05
292,86.16333770752,3.4999999901488723e-05
293,95.979011535645,3.961538430469114e-05
294,111.91764831543,4.330769151202227e-05
295,121.133659362793,4.3538462584212894e-05
296,114.916007995605,4.030769279266886e-05
297,101.18669128418,3.569230760137624e-05
298,90.108535766602,3.2692307305829185e-05
299,85.058670043945,3.2e-05
300,84.900863647461,3.384615399771067e-05
301,91.718185424805,3.799999940891912e-05
302,106.520599365234,4.238461510422798e-05
303,119.176826477051,4.4e-05
304,118.766532897949,4.1692308192443896e-05
305,106.110305786133,3.73076917090316e-05
306,93.201583862305,3.338461539976181e-05
307,86.321144104004,3.2e-05
308,84.238067626953,3.292307680182617e-05
309,88.751388549805,3.638461530125053e-05
310,100.871070861816,4.1230769200463154e-05
311,116.304718017578,4.376923050400302e-05
312,121.038970947266,4.284615409622195e-05
313,110.655181884766,3.8923076604803616e-05
314,97.178352355957,3.453846169759819e-05
315,87.993911743164,3.223076910193865e-05
316,84.364318847656,3.223076910193865e-05
317,86.289581298828,3.4999999901488723e-05
318,95.6318359375,3.961538430469114e-05
319,111.507347106934,4.330769151202227e-05
320,121.00740814209,4.3538462584212894e-05
321,115.389427185059,4.053846150057563e-05
322,101.660110473633,3.569230760137624e-05
323,90.392593383789,3.2692307305829185e-05
324,84.963989257812,3.2e-05
325,84.900863647461,3.384615399771067e-05
326,92.033805847168,3.799999940891912e-05
327,106.015617370605,4.238461510422798e-05
328,119.397766113281,4.4e-05
329,119.145263671875,4.1923077688440884e-05
330,106.078742980957,3.73076917090316e-05
331,93.801254272461,3.338461539976181e-05
332,86.321144104004,3.2e-05
333,84.301193237305,3.292307680182617e-05
334,88.372650146484,3.638461530125053e-05
335,100.176712036133,4.099999970446617e-05
336,115.705047607422,4.376923050400302e-05
337,121.196784973145,4.284615409622195e-05
338,111.317977905273,3.915384688890404e-05
339,97.809585571289,3.453846169759819e-05
340,88.246406555176,3.223076910193865e-05
341,84.427444458008,3.223076910193865e-05
342,86.068649291992,3.4999999901488723e-05
343,95.726516723633,3.961538430469114e-05
344,110.686744689941,4.330769151202227e-05
345,121.038970947266,4.376923050400302e-05
346,116.083786010742,4.053846150057563e-05
347,101.628547668457,3.592307709736e-05
348,90.866020202637,3.2692307305829185e-05
349,85.090232849121,3.2e-05
350,84.743064880371,3.361538450171369e-05
351,91.339447021484,3.776923070102557e-05
352,105.005645751953,4.215384560824422e-05
353,118.861213684082,4.4e-05
354,119.681823730469,4.1923077688440884e-05
355,107.025596618652,3.7538461993132015e-05
356,93.864379882812,3.361538450171369e-05
357,86.636756896973,3.2e-05
358,84.301193237305,3.292307680182617e-05
359,87.930786132812,3.615384580526677e-05
360,100.082023620605,4.099999970446617e-05
361,114.916007995605,4.376923050400302e-05
362,121.196784973145,4.307692359221893e-05
363,112.296394348145,3.9384615596797585e-05
364,97.904273986816,3.4769230405491736e-05
365,88.656700134277,3.223076910193865e-05
366,84.364318847656,3.223076910193865e-05
367,85.721466064453,3.4769230405491736e-05
368,94.874351501465,3.9384615596797585e-05
369,109.676773071289,4.307692359221893e-05
370,120.81803894043,4.376923050400302e-05
371,116.146911621094,4.0769230208469185e-05
372,102.67008972168,3.615384580526677e-05
373,91.086952209473,3.2692307305829185e-05
374,85.532104492188,3.2e-05
375,84.743064880371,3.361538450171369e-05
376,90.550407409668,3.7538461993132015e-05
377,104.816276550293,4.215384560824422e-05
378,118.324661254883,4.4e-05
379,119.618698120117,4.215384560824422e-05
380,107.909317016602,3.776923070102557e-05
381,94.527168273926,3.361538450171369e-05
382,86.826126098633,3.2e-05
383,84.301193237305,3.2692307305829185e-05
384,87.583610534668,3.592307709736e-05
385,99.198295593262,4.0769230208469185e-05
386,114.916007995605,4.376923050400302e-05
387,121.323020935059,4.307692359221893e-05
388,112.327949523926,3.9384615596797585e-05
389,98.630187988281,3.4999999901488723e-05
390,88.688262939453,3.223076910193865e-05
391,84.553688049316,3.223076910193865e-05
392,85.81615447998,3.453846169759819e-05
393,94.116874694824,3.915384688890404e-05
394,109.676773071289,4.307692359221893e-05
395,120.470855712891,4.376923050400302e-05
396,116.841262817383,4.099999970446617e-05
397,103.396003723145,3.638461530125053e-05
398,91.497261047363,3.292307680182617e-05
399,85.532104492188,3.2e-05
400,84.522125244141,3.338461539976181e-05
401,90.487281799316,3.73076917090316e-05
402,103.774742126465,4.1923077688440884e-05
403,118.198425292969,4.4e-05
404,120.028991699219,4.238461510422798e-05
405,107.940879821777,3.799999940891912e-05
406,95.063720703125,3.384615399771067e-05
407,86.857688903809,3.2e-05
408,84.238067626953,3.2692307305829185e-05
409,87.394241333008,3.569230760137624e-05
410,98.030517578125,4.053846150057563e-05
411,113.842910766602,4.3538462584212894e-05
412,121.228332519531,4.330769151202227e-05
413,113.085426330566,3.961538430469114e-05
414,99.419235229492,3.4999999901488723e-05
415,89.13013458252,3.223076910193865e-05
416,84.522125244141,3.223076910193865e-05
417,85.311172485352,3.43076922016012e-05
418,93.738136291504,3.8923076604803616e-05
419,108.288055419922,4.284615409622195e-05
420,120.249931335449,4.376923050400302e-05
421,117.535621643066,4.1230769200463154e-05
422,103.680053710938,3.661538479724752e-05
423,92.191612243652,3.292307680182617e-05
424,85.500541687012,3.2e-05
425,84.301193237305,3.338461539976181e-05
426,89.729804992676,3.7076923001138053e-05
427,102.480712890625,4.1692308192443896e-05
428,117.283134460449,4.4e-05
429,120.123680114746,4.238461510422798e-05
430,109.045539855957,3.823076969301953e-05
431,95.316215515137,3.407692270560422e-05
432,87.267990112305,3.2e-05
433,84.238067626953,3.246153859793564e-05
434,86.763008117676,3.5461538893469465e-05
435,97.557090759277,4.030769279266886e-05
436,112.612007141113,4.3538462584212894e-05
437,121.133659362793,4.330769151202227e-05
438,114.253211975098,4.007692250858167e-05
439,99.734848022461,3.5230769397472484e-05
440,89.666679382324,3.246153859793564e-05
441,84.522125244141,3.2e-05
442,84.995552062988,3.407692270560422e-05
443,92.6650390625,3.846153840091308e-05
444,107.751510620117,4.261538460022496e-05
445,119.681823730469,4.376923050400302e-05
446,117.977485656738,4.1461538696446915e-05
447,104.942520141602,3.6846153505141066e-05
448,92.475662231445,3.315384590377805e-05
449,85.942398071289,3.2e-05
450,84.301193237305,3.315384590377805e-05
451,88.688262939453,3.661538479724752e-05
452,101.628547668457,4.1461538696446915e-05
453,116.083786010742,4.376923050400302e-05
454,120.691787719727,4.284615409622195e-05
455,110.655181884766,3.869230789691007e-05
456,96.515563964844,3.43076922016012e-05
457,87.930786132812,3.2e-05
458,84.238067626953,3.246153859793564e-05
459,86.321144104004,3.4999999901488723e-05
460,95.600273132324,3.961538430469114e-05
461,111.381103515625,4.330769151202227e-05
462,120.881164550781,4.3538462584212894e-05
463,115.357864379883,4.053846150057563e-05
464,101.723236083984,3.592307709736e-05
465,90.392593383789,3.2692307305829185e-05
466,85.121795654297,3.2e-05
467,84.743064880371,3.361538450171369e-05
468,90.834457397461,3.776923070102557e-05
469,105.195014953613,4.215384560824422e-05
470,118.41934967041,4.4e-05
471,119.397766113281,4.215384560824422e-05
472,106.741539001465,3.776923070102557e-05
473,94.306243896484,3.361538450171369e-05
474,86.415824890137,3.2e-05
475,84.017143249512,3.2692307305829185e-05
476,87.678298950195,3.592307709736e-05
477,98.756439208984,4.0769230208469185e-05
478,114.505706787109,4.376923050400302e-05
479,121.133659362793,4.307692359221893e-05
480,112.327949523926,3.961538430469114e-05
481,98.661750793457,3.4999999901488723e-05
482,88.530464172363,3.223076910193865e-05
483,84.301193237305,3.223076910193865e-05
484,85.405853271484,3.453846169759819e-05
485,93.359390258789,3.8923076604803616e-05
486,108.793045043945,4.284615409622195e-05
487,120.376174926758,4.376923050400302e-05
488,117.220008850098,4.1230769200463154e-05
489,103.23819732666,3.661538479724752e-05
490,91.939117431641,3.292307680182617e-05
491,85.500541687012,3.2e-05
492,84.33275604248,3.338461539976181e-05
493,89.761360168457,3.7076923001138053e-05
494,102.575401306152,4.1692308192443896e-05
495,117.314697265625,4.4e-05
496,120.470855712891,4.261538460022496e-05
497,109.045539855957,3.846153840091308e-05
498,95.852767944336,3.407692270560422e-05
499,87.236427307129,3.2e-05
500,84.048706054688,3.246153859793564e-05
